"index","time_stamp","stop","stopName","number","direction","plannedTime","vehicleId","tripId","delay","seq_num"
1498,2018-06-27 09:51:08,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 09:50:00,"6352185295672181647","6351558574045265669",1,35
1498,2018-06-27 09:51:09,577,"Słomiana",52,"Os.Piastów",2018-06-27 09:49:00,"6352185295672181652","6351558574045253381",2,9
1498,2018-06-27 09:51:10,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 09:48:00,"6352185295672180852","6351558574045282053",3,17
1501,2018-06-27 09:51:25,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 09:50:00,"6352185295672181648","6351558574045257476",1,3
1501,2018-06-27 09:51:27,358,"Starowiślna",52,"Os.Piastów",2018-06-27 09:51:00,"6352185295672180871","6351558574045249285",0,15
1501,2018-06-27 09:51:27,130,"Białucha",52,"Os.Piastów",2018-06-27 09:51:00,"6352185295672181637","6351558574045245188",0,21
1506,2018-06-27 09:51:56,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 09:50:00,"6352185295672181669","6351558574045269764",1,29
1509,2018-06-27 09:52:16,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 09:52:00,"6352185295672180840","6351558574045216518",0,13
1511,2018-06-27 09:52:25,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 09:51:00,"6352185295672181647","6351558574045265669",1,36
1513,2018-06-27 09:52:38,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 09:52:00,"6352185295672180871","6351558574045249285",0,16
1513,2018-06-27 09:52:40,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 09:52:00,"6352185295672180856","6351558574045236997",0,31
1514,2018-06-27 09:52:46,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 09:52:00,"6352185295672181662","6351558574045224710",0,2
1515,2018-06-27 09:52:48,589,"Ruczaj",52,"Os.Piastów",2018-06-27 09:51:00,"6352185295672181648","6351558574045257476",1,4
1515,2018-06-27 09:52:52,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 09:51:00,"6352185295672181660","6351558574045220612",1,7
1516,2018-06-27 09:52:56,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 09:52:00,"6352185295672181640","6351558574045273861",0,24
1517,2018-06-27 09:53:03,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 09:50:00,"6352185295672180852","6351558574045282053",3,18
1518,2018-06-27 09:53:07,576,"Kapelanka",52,"Os.Piastów",2018-06-27 09:51:00,"6352185295672181652","6351558574045253381",2,10
1518,2018-06-27 09:53:09,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 09:53:00,"6352185295672181637","6351558574045245188",0,22
1518,2018-06-27 09:53:09,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 09:53:00,"6352185295672180840","6351558574045216518",0,14
1523,2018-06-27 09:53:37,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 09:52:00,"6352185295672181669","6351558574045269764",1,30
1524,2018-06-27 09:53:45,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 09:52:00,"6352185295672181660","6351558574045220612",1,8
1528,2018-06-27 09:54:08,2688,"Norymberska",52,"Os.Piastów",2018-06-27 09:52:00,"6352185295672181648","6351558574045257476",2,5
1530,2018-06-27 09:54:20,575,"Szwedzka",52,"Os.Piastów",2018-06-27 09:52:00,"6352185295672181652","6351558574045253381",2,11
1530,2018-06-27 09:54:23,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 09:53:00,"6352185295672181662","6351558574045224710",1,3
1531,2018-06-27 09:54:26,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 09:54:00,"6352185295672181640","6351558574045273861",0,25
1531,2018-06-27 09:54:29,392,"DH Wanda",52,"Os.Piastów",2018-06-27 09:53:00,"6352185295672180856","6351558574045236997",1,32
1533,2018-06-27 09:54:39,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 09:54:00,"6352185295672181637","6351558574045245188",0,23
1533,2018-06-27 09:54:39,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 09:54:00,"6352185295672180840","6351558574045216518",0,15
1538,2018-06-27 09:55:10,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 09:52:00,"6352185295672180852","6351558574045282053",3,19
1539,2018-06-27 09:55:15,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 09:54:00,"6352185295672180871","6351558574045249285",1,17
1544,2018-06-27 09:55:46,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 09:54:00,"6352185295672181648","6351558574045257476",1,6
1544,2018-06-27 09:55:47,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 09:54:00,"6352185295672181652","6351558574045253381",1,12
1545,2018-06-27 09:55:52,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 09:54:00,"6352185295672181669","6351558574045269764",1,31
1545,2018-06-27 09:55:56,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 09:55:00,"6352185295672181662","6351558574045224710",0,4
1547,2018-06-27 09:56:07,113,"AWF",52,"Os.Piastów",2018-06-27 09:56:00,"6352185295672181637","6351558574045245188",0,24
1548,2018-06-27 09:56:14,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 09:55:00,"6352185295672180856","6351558574045236997",1,33
1549,2018-06-27 09:56:20,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 09:55:00,"6352185295672181660","6351558574045220612",1,9
1556,2018-06-27 09:57:00,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 09:56:00,"6352185295672181648","6351558574045257476",1,7
1556,2018-06-27 09:57:01,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 09:56:00,"6352185295672181640","6351558574045273861",1,26
1556,2018-06-27 09:57:02,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 09:57:00,"6352185295672180840","6351558574045216518",0,16
1557,2018-06-27 09:57:08,126,"Lubicz",52,"Os.Piastów",2018-06-27 09:56:00,"6352185295672180871","6351558574045249285",1,18
1559,2018-06-27 09:57:19,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 09:55:00,"6352185295672181669","6351558574045269764",2,32
1559,2018-06-27 09:57:20,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 09:54:00,"6352185295672180852","6351558574045282053",3,20
1562,2018-06-27 09:57:35,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 09:57:00,"6352185295672181668","6351558574045261573",0,1
1564,2018-06-27 09:57:52,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 09:57:00,"6352185295672180856","6351558574045236997",0,34
1566,2018-06-27 09:58:04,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 09:56:00,"6352185295672181660","6351558574045220612",2,10
1566,2018-06-27 09:58:04,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 09:57:00,"6352185295672181662","6351558574045224710",1,5
1567,2018-06-27 09:58:08,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 09:55:00,"6352185295672181652","6351558574045253381",3,13
1567,2018-06-27 09:58:09,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 09:58:00,"6352185295672181637","6351558574045245188",0,25
1568,2018-06-27 09:58:14,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 09:57:00,"6352185295672181640","6351558574045273861",1,27
1569,2018-06-27 09:58:23,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 09:58:00,"6352185295672180864","6351558574045241093",0,29
1571,2018-06-27 09:58:34,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 09:58:00,"6352185295672180840","6351558574045216518",0,17
1573,2018-06-27 09:58:45,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 09:57:00,"6352185295672181669","6351558574045269764",1,33
1573,2018-06-27 09:58:47,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 09:57:00,"6352185295672181648","6351558574045257476",1,8
1577,2018-06-27 09:59:13,407,"Czyżyny",52,"Os.Piastów",2018-06-27 09:59:00,"6352185295672181637","6351558574045245188",0,26
1578,2018-06-27 09:59:16,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 09:58:00,"6352185295672181668","6351558574045261573",1,2
1579,2018-06-27 09:59:25,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 09:59:00,"6352185295672181640","6351558574045273861",0,28
1579,2018-06-27 09:59:26,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 09:58:00,"6352185295672180871","6351558574045249285",1,19
1581,2018-06-27 09:59:41,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 09:59:00,"6352185295672180864","6351558574045241093",0,30
1582,2018-06-27 09:59:48,382,"Kleeberga",52,"Os.Piastów",2018-06-27 09:59:00,"6352185295672180856","6351558574045236997",0,35
1583,2018-06-27 09:59:54,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 09:58:00,"6352185295672181662","6351558574045224710",1,6
1584,2018-06-27 09:59:56,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 09:59:00,"6352185295672181669","6351558574045269764",0,34
1584,2018-06-27 09:59:57,577,"Słomiana",52,"Os.Piastów",2018-06-27 09:59:00,"6352185295672181648","6351558574045257476",0,9
1584,2018-06-27 09:59:57,359,"Stradom",52,"Os.Piastów",2018-06-27 09:57:00,"6352185295672181652","6351558574045253381",2,14
1584,2018-06-27 09:59:58,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 09:58:00,"6352185295672180852","6351558574045282053",1,22
1584,2018-06-27 09:59:58,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 09:56:00,"6352185295672180852","6351558574045282053",3,21
1584,2018-06-27 09:59:58,129,"Cystersów",52,"Os.Piastów",2018-06-27 09:59:00,"6352185295672180871","6351558574045249285",0,20
1584,2018-06-27 10:00:00,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 10:00:00,"6352185295672180856","6351558574045236997",0,36
